latitude;longitude;descr_cat_veh;descr_agglo;descr_athmo;description_intersection;age;descr_grav;descr_motif_traj;descr_type_col
48.5833;7.75;2;1;2;1;41;1;2;4
48.5833;7.75;2;1;2;1;36;1;2;4
48.5833;7.75;1;1;2;1;44;1;1;4
48.5833;7.75;2;1;2;1;53;1;1;4
48.5833;7.75;1;1;2;1;40;1;1;4
50.7167;2.2;1;1;1;2;40;1;1;4
50.7167;2.2;2;1;1;2;86;1;2;4
50.7167;2.2;2;1;1;2;50;1;1;4
42.8328;2.91889;1;1;2;1;35;1;1;4
48.6333;4.95;2;1;2;1;61;1;2;4
48.7667;2.06667;1;1;2;1;59;1;1;4
48.9167;1.98333;2;1;1;1;17;1;2;4
48.9167;1.98333;2;1;1;1;87;1;2;4
48.9167;1.98333;1;1;1;1;37;1;1;4
48.4;2.7;2;1;2;1;65;1;1;4
45.1333;3.81667;2;1;2;1;65;1;2;4
47.2667;-0.083333;1;1;2;1;54;1;1;4
49.35;2.68333;1;1;2;1;55;1;1;4
49.35;2.68333;2;1;2;1;65;1;1;4
49.35;2.68333;1;1;2;1;51;1;1;4
43.4;5.93333;2;1;2;1;54;1;2;4
43.4;5.93333;1;1;2;1;53;1;2;4
49.7167;2.76667;2;1;2;1;53;1;1;4
49.7167;2.76667;2;1;2;1;41;1;1;4
49.1;0.316667;2;1;2;1;60;1;1;4
49.1;0.316667;2;1;2;1;44;1;1;4
49.1;0.316667;2;1;2;1;38;1;1;4
49.1833;-0.35;2;1;1;1;58;1;2;4
49.1833;-0.35;2;1;1;1;50;1;1;4
49.1833;-0.35;2;1;1;1;49;1;1;4
44.5687;3.61667;1;1;2;1;67;1;1;4
47.8123;3.66223;2;1;2;1;34;1;2;4
49.4833;-1.5;2;1;2;1;42;1;1;4
45.4667;4.35;2;1;2;1;72;1;1;4
45.4667;4.35;2;1;2;1;57;1;1;4
45.4667;4.35;2;1;2;1;66;1;1;4
45.4667;4.35;1;1;2;1;41;1;1;4
45.5333;4.61667;2;1;2;1;38;1;1;4
45.5333;4.61667;2;1;2;1;53;1;1;4
44.4;4.75;2;1;2;1;63;1;2;4
44.4;4.75;2;1;2;1;60;1;2;4
44.4;4.75;1;1;2;1;90;1;2;4
48.7167;2.66667;2;1;2;1;59;1;2;4
48.7167;2.66667;2;1;2;1;95;1;2;4
48.8167;2.61667;2;1;1;1;48;1;1;4
48.8167;2.61667;1;1;1;1;53;1;1;4
46.0833;5.86667;2;1;2;1;32;1;2;4
46.0833;5.86667;2;1;2;1;48;1;2;4
46.0833;5.86667;2;1;2;1;44;1;2;4
45.7667;6.21667;2;1;2;1;60;1;2;4
45.4667;4.35;2;1;1;1;41;1;2;4
45.4667;4.35;2;1;1;1;48;1;1;4
45.4667;4.35;2;1;1;1;40;1;2;4
45.4667;4.35;2;1;1;1;44;1;2;4
45.4667;4.35;2;1;1;1;17;1;2;4
47.2667;4.55;2;1;1;1;46;1;2;4
47.2667;4.55;2;1;1;1;37;1;2;4
47.2667;4.55;2;1;1;1;43;1;2;4
47.2667;4.55;2;1;1;1;63;1;2;4
47.3167;5.01667;2;1;1;2;62;1;1;4
47.3167;5.01667;2;1;1;2;60;1;1;4
45.7833;3.08333;2;1;2;1;39;1;1;4
45.7833;3.08333;2;1;2;1;50;1;1;4
45.4833;3.73333;2;1;2;1;70;1;1;4
45.4833;3.73333;1;1;2;1;58;1;1;4
45.7833;3.08333;2;1;1;2;33;1;1;4
45.7833;3.08333;2;1;1;2;48;1;1;4
45.7833;3.08333;2;1;1;2;53;1;1;4
48.9833;2.61667;2;1;2;1;49;1;1;4
48.9833;2.61667;2;1;2;1;60;1;2;4
48.9333;2.61667;1;1;2;1;70;1;1;4
48.8333;2.61667;2;1;2;1;37;1;2;4
48.8333;2.61667;2;1;2;1;35;1;2;4
48.0;0.2;2;1;1;1;14;1;2;4
48.0;0.2;2;1;1;1;48;1;2;4
48.0;0.2;2;1;1;1;39;1;2;4
49.7833;2.81667;2;1;1;1;41;1;1;4
49.7833;2.81667;2;1;1;1;35;1;1;4
49.7833;2.81667;1;1;1;1;48;1;1;4
49.7833;2.81667;2;1;1;1;73;1;1;4
45.9667;4.7;2;1;2;1;61;1;2;4
45.9667;4.7;2;1;2;1;59;1;2;4
45.9667;4.7;2;1;2;1;54;1;2;4
45.9667;4.7;2;1;2;1;61;1;2;4
45.9667;4.7;2;1;2;1;81;1;2;4
45.9667;4.7;2;1;2;1;60;1;2;4
45.9667;4.7;2;1;2;1;48;1;2;4
45.9667;4.7;2;1;2;1;64;1;2;4
45.6667;4.95;1;1;2;1;65;1;1;4
45.6667;4.95;1;1;2;1;41;1;1;4
45.7;4.86667;2;1;2;1;46;1;1;4
45.7;4.86667;2;1;2;1;37;1;2;4
45.7;4.86667;2;1;2;1;44;1;2;4
45.7;4.86667;2;1;2;1;53;1;2;4
45.7;4.86667;2;1;2;1;37;1;2;4
45.7667;4.88333;2;1;2;1;46;1;2;4
45.7667;4.88333;2;1;2;1;34;1;2;4
45.7667;4.88333;2;1;2;1;35;1;2;4
45.7667;4.88333;2;1;2;1;40;1;2;4
48.9667;1.93333;1;1;2;1;43;1;2;4
48.9667;1.93333;2;1;2;1;43;1;2;4
48.9667;1.93333;2;1;2;1;40;1;2;4
45.6917;4.93333;2;1;2;1;86;1;2;4
45.6833;4.88333;1;1;2;1;40;1;1;4
45.7667;4.88333;2;1;2;1;37;1;2;4
45.7667;4.88333;2;1;2;1;40;1;2;4
45.7667;4.88333;2;1;2;1;52;1;1;4
48.7;2.3;2;1;1;1;43;1;1;4
48.7;2.3;1;1;2;1;43;1;1;4
48.7;2.3;2;1;2;1;50;1;1;4
48.7;2.3;1;1;2;1;82;1;1;4
48.7;2.3;1;1;2;1;41;1;1;4
48.7333;2.33333;2;1;2;1;59;1;1;4
48.7333;2.33333;2;1;2;1;54;1;1;4
48.6333;2.33333;1;1;2;1;49;1;1;4
48.6333;2.33333;2;1;2;1;61;1;1;4
48.7;2.18333;2;1;1;1;69;1;1;4
48.7;2.18333;2;1;1;1;40;1;1;4
48.7;2.18333;2;1;1;1;57;1;1;4
48.7;2.18333;2;1;2;1;52;1;1;4
48.7;2.18333;2;1;2;1;49;1;1;4
44.4083;-0.825;1;1;2;1;68;1;1;4
44.4083;-0.825;1;1;2;1;64;1;1;4
45.6167;4.81667;2;1;2;1;53;3;2;4
45.6167;4.81667;2;1;2;1;52;3;2;4
45.6917;4.93333;1;1;2;1;67;3;1;4
42.8328;2.91889;1;1;2;1;67;3;1;4
45.1333;3.81667;2;1;2;1;73;3;2;4
44.4083;-0.825;1;1;2;1;62;3;1;4
45.5333;0.666667;1;2;2;1;54;3;1;4
43.8333;4.35;2;2;2;1;60;3;1;4
43.8333;4.35;2;2;2;1;60;3;2;4
43.8333;4.35;2;2;2;1;53;3;1;4
43.8333;4.35;2;2;2;1;57;3;1;4
43.8333;4.35;2;2;2;1;28;3;1;4
45.8667;6.13333;1;2;2;1;48;3;2;4
48.6833;6.15;2;2;1;1;60;3;1;4
46.5;5.4;1;2;2;1;31;3;2;4
43.4833;-1.56667;2;2;2;1;44;3;2;4
47.3167;5.01667;1;2;2;2;70;3;1;4
47.3167;5.01667;1;2;2;2;44;3;1;4
49.3167;2.51667;1;2;2;2;32;3;2;4
49.0167;2.1;2;2;2;1;49;3;2;4
43.3;-0.366667;1;2;2;2;42;3;2;4
45.8214;4.89833;2;2;2;1;41;3;1;4
44.8167;-0.783333;1;2;2;1;57;3;1;4
48.2167;-1.7;1;1;2;1;75;3;1;4
48.2167;-1.7;1;1;2;1;72;3;2;4
45.7;4.86667;2;1;2;1;49;3;1;4
45.6917;4.93333;2;1;1;1;61;3;2;4
49.9167;2.08333;1;1;2;1;57;3;1;4
47.3;5.63333;2;1;2;1;79;3;2;4
47.3;5.63333;2;1;2;1;36;3;2;4
48.5833;7.75;2;1;2;1;54;3;1;4
50.7167;2.2;2;1;1;2;62;3;1;4
48.4;2.7;2;1;2;1;60;3;1;4
45.1333;3.81667;2;1;2;1;57;3;2;4
49.35;2.68333;1;1;2;1;68;3;1;4
43.4;5.93333;1;1;2;1;40;3;2;4
49.1;0.316667;2;1;2;1;66;3;1;4
49.1;0.316667;2;1;2;1;51;3;1;4
47.8123;3.66223;1;1;2;1;79;3;2;4
49.4833;-1.5;2;1;2;1;55;3;1;4
48.8167;2.61667;1;1;1;1;38;3;1;4
45.7667;6.21667;1;1;2;1;57;3;1;4
45.7833;3.08333;2;1;1;2;45;3;1;4
48.9833;2.61667;2;1;2;1;58;3;2;4
48.9333;2.61667;1;1;2;1;41;3;1;4
49.7833;2.81667;2;1;1;1;43;3;1;4
49.7833;2.81667;1;1;1;1;61;3;1;4
45.6917;4.93333;1;1;2;1;72;3;2;4
45.6833;4.88333;2;1;2;1;96;3;1;4
48.7333;2.33333;2;1;2;1;46;3;1;4
48.7;2.18333;2;1;1;1;40;3;1;4
47.5833;6.75;2;2;2;1;87;2;2;4
44.0167;1.35;2;2;2;2;78;2;2;4
48.5833;7.75;2;2;2;1;60;2;2;4
48.5833;7.75;2;2;2;1;65;2;2;4
48.5833;7.75;2;2;2;1;41;2;2;4
43.6;3.88333;2;2;1;1;41;2;2;4
48.6833;6.2;2;2;1;2;42;2;2;4
48.7167;6.26667;2;2;1;1;43;2;1;4
48.6833;6.2;2;2;2;1;21;2;2;4
48.6833;6.2;2;2;2;1;49;2;2;4
48.65;6.18333;2;2;2;2;15;2;2;4
48.65;6.18333;2;2;2;2;40;2;1;4
49.6333;2.3;2;2;2;1;50;2;2;4
49.6333;2.3;2;2;2;1;42;2;2;4
49.6333;2.3;2;2;2;1;45;2;2;4
47.6667;-2.75;2;2;2;1;39;2;2;4
48.6167;6.16667;2;2;2;2;54;2;2;4
48.6167;6.16667;2;2;2;2;55;2;2;4
48.6167;6.16667;2;2;2;2;47;2;2;4
48.6167;6.16667;2;2;2;2;57;2;1;4
48.7;6.23333;2;2;2;1;30;2;2;4
48.7;6.23333;2;2;2;1;49;2;2;4
48.6833;6.15;2;2;2;2;46;2;2;4
48.6833;6.2;2;2;2;1;43;2;1;4
48.7167;6.26667;2;2;2;1;58;2;1;4
48.6833;6.2;2;2;2;2;59;2;2;4
48.6833;6.2;2;2;2;2;33;2;2;4
48.6833;6.2;2;2;2;2;69;2;2;4
42.6581;9.41445;2;2;2;1;38;2;2;4
42.6581;9.41445;2;2;2;1;53;2;1;4
42.6581;9.41445;2;2;2;1;25;2;1;4
49.8667;2.35;2;2;2;1;40;2;2;4
46.1667;-1.15;2;2;2;1;69;2;1;4
48.5833;7.75;2;2;1;1;34;2;1;4
48.5833;7.75;2;2;1;1;38;2;1;4
44.0833;4.08333;2;2;2;1;80;2;2;4
43.4833;-1.56667;2;2;2;1;51;2;2;4
43.3583;-1.7;2;2;2;1;63;2;2;4
43.3583;-1.7;2;2;2;1;23;2;2;4
43.4833;-1.56667;2;2;2;1;37;2;2;4
43.4833;-1.56667;2;2;2;1;34;2;2;4
43.3;-0.366667;2;2;2;1;60;2;2;4
48.7333;1.36667;2;2;2;2;64;2;1;4
48.7333;1.36667;2;2;2;2;46;2;2;4
48.7333;1.36667;2;2;2;2;53;2;2;4
43.6;3.88333;2;2;1;1;66;2;1;4
48.7833;1.95;2;2;2;1;43;2;1;4
48.7833;1.95;2;2;2;1;42;2;1;4
49.0;2.38333;2;2;2;1;56;2;2;4
47.3167;5.01667;2;2;1;2;37;2;1;4
47.3167;5.01667;1;2;2;2;39;2;1;4
47.3167;5.01667;1;2;2;2;42;2;1;4
47.3167;5.01667;1;2;2;2;48;2;1;4
47.3167;5.01667;1;2;2;2;63;2;1;4
43.7722;1.29361;2;2;2;2;34;2;1;4
43.6167;1.35;2;2;2;1;42;2;1;4
43.6167;1.35;2;2;2;1;18;2;2;4
43.6167;1.35;2;2;2;1;77;2;2;4
46.9833;3.16667;2;2;2;1;45;2;1;4
46.9833;3.16667;2;2;2;1;44;2;1;4
48.9833;2.45;2;2;2;1;49;2;1;4
45.5167;4.86667;2;2;2;1;48;2;2;4
48.4;4.41667;2;2;2;1;71;2;2;4
48.4;4.41667;2;2;2;1;35;2;2;4
48.4;4.41667;2;2;2;1;36;2;2;4
48.4;4.41667;1;2;2;1;81;2;2;4
48.6333;2.3;2;2;2;1;67;2;1;4
48.7;2.16667;2;2;2;1;84;2;2;4
45.8667;6.13333;1;2;2;1;30;2;1;4
43.4833;-1.56667;1;2;2;2;32;2;1;4
48.0833;-1.68333;2;2;2;2;51;2;2;4
48.0833;-1.68333;2;2;2;2;58;2;1;4
48.0833;-1.68333;2;2;2;2;43;2;2;4
48.0833;-1.68333;2;2;2;1;28;2;2;4
48.0833;-1.68333;2;2;2;1;56;2;2;4
48.0833;-1.68333;2;2;2;1;74;2;2;4
48.0833;-1.68333;2;2;2;1;43;2;1;4
48.0833;-1.68333;2;2;2;2;74;2;2;4
48.0833;-1.68333;2;2;2;2;69;2;1;4
45.8214;4.89833;2;2;2;1;37;2;2;4
44.8;-0.616667;2;2;2;2;28;2;2;4
44.8;-0.616667;2;2;2;2;56;2;2;4
44.8333;-0.633333;2;2;1;1;41;2;2;4
44.8667;-0.533333;2;2;1;2;41;2;1;4
43.1167;5.93333;2;1;2;1;39;2;2;4
43.1167;5.93333;2;1;2;1;45;2;2;4
45.6917;4.93333;2;1;2;1;48;2;1;4
45.6167;4.81667;2;1;2;1;34;2;2;4
45.6167;4.81667;2;1;2;1;34;2;2;4
45.6167;4.81667;2;1;2;1;15;2;2;4
45.6167;4.81667;2;1;2;1;68;2;2;4
45.6167;4.81667;2;1;2;1;41;2;2;4
45.6167;4.81667;2;1;2;1;41;2;2;4
48.0833;-1.68333;2;1;2;1;35;2;2;4
48.0833;-1.68333;2;1;2;1;15;2;2;4
47.3833;0.733333;1;1;2;1;59;2;1;4
47.3833;0.733333;2;1;2;1;82;2;2;4
47.3833;0.733333;2;1;2;1;85;2;2;4
48.0833;-1.68333;2;1;2;1;46;2;2;4
45.6917;4.93333;1;1;2;1;24;2;2;4
45.6917;4.93333;1;1;2;1;50;2;1;4
45.6917;4.93333;1;1;2;1;68;2;1;4
45.6917;4.93333;1;1;2;1;59;2;1;4
45.6917;4.93333;2;1;1;1;31;2;2;4
45.6917;4.93333;2;1;1;1;67;2;2;4
45.6917;4.93333;2;1;1;1;55;2;2;4
49.9167;2.08333;2;1;2;1;39;2;2;4
49.1833;6.9;2;1;2;1;54;2;2;4
49.3667;6.16667;2;1;2;1;51;2;2;4
49.0167;7.15;1;1;2;1;73;2;2;4
49.25;6.08333;2;1;1;1;90;2;2;4
49.25;6.08333;2;1;1;1;67;2;1;4
49.25;6.08333;2;1;1;1;48;2;1;4
48.5667;2.5;2;1;2;1;75;2;2;4
48.7333;2.33333;2;1;2;1;44;2;1;4
44.7333;-0.683333;2;1;2;1;26;2;2;4
44.7333;-0.683333;2;1;2;1;50;2;2;4
44.9167;-0.483333;2;1;2;1;58;2;1;4
44.8;-0.616667;2;1;2;1;34;2;2;4
44.9917;-0.441667;2;1;2;1;61;2;2;4
44.9917;-0.441667;2;1;2;1;62;2;2;4
48.5833;7.75;2;1;2;1;63;2;1;4
48.5833;7.75;2;1;2;1;39;2;1;4
48.5833;7.75;1;1;2;1;40;2;1;4
48.5833;7.75;2;1;2;1;33;2;1;4
48.5833;7.75;2;1;2;1;46;2;2;4
48.5833;7.75;2;1;2;1;52;2;2;4
48.5833;7.75;2;1;2;1;47;2;1;4
50.7167;2.2;2;1;1;2;65;2;1;4
42.8328;2.91889;1;1;2;1;54;2;1;4
48.7667;2.06667;2;1;2;1;42;2;1;4
48.9167;1.98333;2;1;1;1;90;2;2;4
48.9167;1.98333;2;1;1;1;52;2;2;4
48.4;2.7;2;1;2;1;62;2;2;4
49.1;0.316667;2;1;2;1;48;2;1;4
49.1;0.316667;2;1;2;1;56;2;1;4
49.1;0.316667;2;1;2;1;41;2;1;4
49.1833;-0.35;2;1;1;1;33;2;2;4
49.1833;-0.35;2;1;1;1;40;2;1;4
44.5687;3.61667;2;1;2;1;47;2;1;4
49.4833;-1.5;2;1;2;1;78;2;2;4
45.4667;4.35;2;1;2;1;68;2;1;4
45.5333;4.61667;2;1;2;1;38;2;1;4
45.5333;4.61667;2;1;2;1;35;2;1;4
45.7667;6.21667;1;1;2;1;44;2;1;4
45.4667;4.35;2;1;1;1;38;2;2;4
47.3167;5.01667;2;1;1;2;71;2;2;4
45.4833;3.73333;2;1;2;1;36;2;2;4
45.7833;3.08333;1;1;1;2;40;2;1;4
45.7833;3.08333;2;1;1;2;61;2;1;4
48.9333;2.61667;2;1;2;1;52;2;2;4
48.9333;2.61667;2;1;2;1;81;2;2;4
48.8333;2.61667;1;1;2;1;49;2;1;4
48.8333;2.61667;1;1;2;1;48;2;1;4
48.8333;2.61667;2;1;2;1;37;2;2;4
48.8333;2.61667;2;1;2;1;41;2;2;4
48.8333;2.61667;2;1;2;1;17;2;1;4
48.0;0.2;2;1;1;1;49;2;2;4
45.9667;4.7;2;1;2;1;55;2;2;4
45.6667;4.95;1;1;2;1;44;2;1;4
45.7;4.86667;2;1;2;1;68;2;1;4
45.7;4.86667;2;1;2;1;56;2;1;4
45.7667;4.88333;2;1;2;1;23;2;2;4
45.7667;4.88333;2;1;2;1;21;2;2;4
49.85;2.26667;1;1;2;1;30;2;2;4
48.9667;1.93333;2;1;2;1;43;2;2;4
45.6833;4.88333;2;1;2;1;59;2;2;4
45.7667;4.88333;2;1;2;1;43;2;1;4
48.7;2.3;2;1;2;1;70;2;2;4
48.7;2.3;1;1;2;1;47;2;1;4
48.7;2.3;1;1;2;1;71;2;1;4
48.6333;2.33333;2;1;2;1;54;2;1;4
48.6333;2.45;1;1;2;1;46;2;2;4
48.6333;2.45;2;1;2;1;57;2;2;4
48.6333;2.45;2;1;2;1;51;2;2;4
48.7;2.18333;2;1;2;1;43;2;1;4
47.1833;5.76667;1;1;2;1;64;2;1;4
47.1833;5.76667;2;1;2;1;39;1;1;4
47.1833;5.76667;2;1;2;1;70;1;1;4
47.5333;-0.533333;1;1;2;1;46;1;1;4
47.5333;-0.533333;1;1;2;1;52;1;1;4
47.5333;-0.533333;1;1;2;1;61;1;2;4
47.5333;-0.533333;1;1;2;1;54;1;1;4
42.9333;0.65;2;1;2;2;57;1;2;4
43.6;1.43333;2;1;2;1;75;1;2;4
43.6;1.43333;2;1;2;1;56;1;2;4
43.6;1.43333;2;1;1;1;75;1;2;4
43.6;1.43333;2;1;1;1;74;1;2;4
45.9;1.11667;1;1;2;1;40;1;1;4
46.55;0.416667;2;1;2;1;51;1;2;4
46.5833;0.333333;1;1;2;1;43;1;1;4
46.5833;0.333333;1;1;2;1;50;1;1;4
48.4833;7.68333;1;1;2;1;60;1;1;4
48.5833;7.75;2;1;1;1;38;1;1;4
48.5833;7.75;2;1;1;1;64;1;1;4
48.5333;7.71667;2;1;2;1;34;1;2;4
48.5333;7.71667;2;1;2;1;53;1;1;4
48.5333;7.71667;2;1;2;1;80;1;2;4
48.5833;7.75;2;1;1;1;71;1;1;4
48.5833;7.75;2;1;1;1;34;1;1;4
48.5833;7.75;2;1;2;1;61;1;1;4
48.5833;7.75;2;1;2;1;57;1;1;4
48.5833;7.75;2;1;2;1;55;1;2;4
48.65;7.75;2;1;2;1;66;1;2;4
48.65;7.75;2;1;2;1;85;1;2;4
48.65;7.75;2;1;2;1;34;1;2;4
46.1667;-1.15;2;1;2;1;57;1;2;4
48.2667;3.65;1;1;2;1;33;1;1;4
48.2667;3.65;2;1;2;1;56;1;2;4
44.8;-0.616667;2;1;2;1;66;1;1;4
44.8;-0.616667;2;1;2;1;58;1;1;4
44.7333;-0.683333;2;1;1;1;34;1;2;4
47.35;-0.55;1;1;2;1;47;1;1;4
45.9333;-0.983333;1;1;1;1;53;1;1;4
45.9333;-0.983333;2;1;1;1;73;1;2;4
46.9333;-1.51667;2;1;2;1;63;1;1;4
47.3667;-1.4;1;1;2;1;59;1;1;4
47.3667;-1.4;2;1;2;1;78;1;2;4
47.3667;-1.4;2;1;2;1;35;1;1;4
47.2167;-1.55;1;1;2;1;37;1;1;4
47.2167;-1.55;1;1;2;1;85;1;2;4
47.2667;-1.61667;2;1;2;1;64;1;1;4
50.6667;3.08333;2;1;2;1;54;1;2;4
50.7;2.83333;2;1;2;1;35;1;2;4
50.7;2.83333;2;1;2;1;33;1;2;4
50.7;2.83333;2;1;2;1;55;1;2;4
50.7;2.83333;2;1;2;1;43;1;2;4
50.7;2.83333;2;1;2;1;35;1;2;4
50.7;2.83333;2;1;2;1;68;1;2;4
50.6333;3.06667;2;1;1;1;43;1;1;4
50.55;3.03333;1;1;2;1;52;1;1;4
50.55;3.03333;1;1;2;1;53;1;1;4
50.8167;2.48333;2;1;2;1;87;1;2;4
50.8167;2.48333;2;1;2;1;86;1;2;4
50.8167;2.48333;2;1;2;1;79;1;2;4
43.6;1.43333;2;1;2;1;48;1;2;4
43.6;1.43333;1;1;2;1;53;1;1;4
43.6;1.43333;2;1;2;1;60;1;1;4
43.6;1.43333;2;1;2;1;32;1;2;4
43.6;1.43333;2;1;2;1;56;1;2;4
43.6;1.43333;2;1;2;1;32;1;2;4
43.6;1.43333;2;1;2;1;63;1;2;4
48.0833;-1.68333;2;2;2;2;59;1;2;4
48.0833;-1.68333;2;2;2;2;68;1;2;4
48.0833;-1.68333;2;2;2;2;51;1;2;4
47.35;0.666667;2;2;2;1;50;1;1;4
48.0833;-1.68333;1;2;2;2;41;1;1;4
47.75;7.33333;2;2;2;1;93;1;2;4
47.75;7.33333;2;2;2;1;46;1;2;4
47.75;7.33333;2;2;2;1;68;1;1;4
49.25;4.03333;2;2;1;1;62;1;1;4
48.5167;-2.78333;2;2;2;1;42;1;1;4
49.3667;6.16667;2;2;2;1;36;1;2;4
49.3667;6.16667;2;2;2;1;56;1;2;4
49.3667;6.16667;2;2;2;1;16;1;2;4
49.3667;6.16667;2;2;2;1;20;1;2;4
49.3667;6.16667;2;2;2;1;59;1;1;4
50.4167;2.93333;2;2;2;2;65;1;1;4
50.4812;2.54778;2;2;2;1;39;1;2;4
50.4812;2.54778;2;2;2;1;41;1;2;4
43.3833;-1.66667;2;2;2;1;38;1;1;4
43.3;-0.366667;2;2;2;1;48;1;1;4
43.3167;-0.4;2;2;2;1;51;1;2;4
48.95;1.81667;2;2;2;1;72;1;2;4
48.95;1.81667;2;2;2;1;61;1;1;4
48.95;1.81667;2;2;2;1;48;1;2;4
48.7667;2.03333;2;2;2;2;69;1;1;4
47.2667;-0.083333;2;2;2;1;97;1;1;4
48.7833;2.0;2;2;1;2;33;1;2;4
48.7833;2.0;2;2;1;2;34;1;2;4
48.7833;2.0;2;2;1;2;32;1;2;4
48.7833;2.0;2;2;1;2;34;1;2;4
48.7833;2.0;2;2;1;2;33;1;2;4
48.7833;2.0;2;2;1;2;37;1;2;4
43.1167;5.93333;2;2;2;1;42;1;2;4
43.2333;0.083333;2;2;2;2;85;1;1;4
43.2333;0.083333;1;2;2;2;58;1;1;4
49.15;0.233333;2;2;2;1;43;1;1;4
49.15;0.233333;2;2;2;1;39;1;2;4
48.1167;5.13333;2;2;1;1;59;1;2;4
48.1167;5.13333;2;2;1;1;65;1;2;4
48.9667;2.25;1;2;2;1;32;1;1;4
49.0333;2.21667;2;2;1;2;55;1;1;4
49.0333;2.21667;1;2;1;2;32;1;2;4
49.0333;2.21667;2;2;1;2;55;1;1;4
49.65;-1.65;2;2;2;2;78;1;2;4
49.65;-1.65;2;2;2;2;65;1;2;4
49.65;-1.65;2;2;1;1;55;1;1;4
49.65;-1.65;2;2;1;1;64;1;1;4
45.6;4.05;2;2;2;1;53;1;2;4
45.6;4.05;2;2;2;1;44;1;2;4
48.7984;2.60528;2;2;2;2;52;1;1;4
43.6;1.43333;2;2;1;1;37;1;2;4
43.6;1.43333;2;2;1;1;77;1;2;4
46.9833;2.25;2;2;2;2;71;1;1;4
46.9833;2.25;2;2;2;2;69;1;1;4
47.1;2.35;2;2;1;2;54;1;1;4
47.1;2.35;2;2;1;2;46;1;1;4
47.1;2.35;2;2;1;2;38;1;1;4
43.2333;0.083333;2;2;2;2;50;1;2;4
43.2333;0.083333;2;2;2;2;49;1;1;4
43.2333;0.083333;2;2;2;1;35;1;2;4
43.2333;0.083333;2;2;2;1;55;1;1;4
47.2833;5.06667;2;2;2;1;60;1;1;4
45.7833;3.08333;2;2;2;1;34;1;1;4
45.7833;3.08333;2;2;2;1;61;1;1;4
45.7833;3.08333;2;2;2;1;60;1;1;4
45.7833;3.08333;2;2;2;1;50;1;2;4
45.7833;3.08333;2;2;2;1;74;1;1;4
45.7833;3.08333;2;2;2;1;39;1;1;4
45.7833;3.08333;2;2;2;1;69;1;1;4
47.6667;-2.75;2;2;2;1;54;1;2;4
45.8667;3.31667;2;2;2;1;57;1;1;4
45.4;4.36667;2;2;1;1;39;1;2;4
45.8333;4.76667;2;2;2;1;44;1;2;4
44.2;4.03333;2;2;2;1;66;1;1;4
47.3833;0.683333;2;2;2;1;36;1;1;4
47.3833;0.683333;2;2;2;1;38;1;2;4
49.0167;1.9;2;2;1;1;91;1;2;4
49.0167;1.9;2;2;1;1;35;1;2;4
49.0167;1.9;2;2;1;1;42;1;2;4
49.0167;1.9;2;2;1;1;72;1;2;4
49.15;0.233333;2;2;2;2;41;1;1;4
49.15;0.233333;2;2;2;2;40;1;1;4
49.15;0.233333;2;2;2;2;35;1;2;4
49.15;0.233333;2;2;2;2;76;1;2;4
49.15;0.233333;2;2;2;2;72;1;1;4
46.0667;6.53333;1;2;2;1;74;1;1;4
46.0598;6.37251;2;2;2;1;64;1;1;4
46.0598;6.37251;2;2;2;1;72;1;2;4
43.8333;4.35;2;2;2;2;56;1;2;4
43.3;-0.383333;2;2;2;1;45;1;1;4
43.3;-0.383333;2;2;2;1;57;1;1;4
43.4667;5.25;1;2;2;1;40;1;1;4
43.4667;5.25;2;2;2;1;49;1;1;4
43.4667;5.25;2;2;2;1;50;1;1;4
49.05;1.16667;2;2;2;2;33;1;2;4
49.05;1.16667;2;2;2;2;76;1;2;4
48.7333;1.36667;2;2;2;1;39;1;1;4
45.6333;-1.03333;2;2;2;1;38;1;2;4
45.6333;-1.03333;2;2;2;1;43;1;2;4
45.6333;-1.03333;2;2;2;1;103;1;2;4
43.3333;-0.416667;2;2;2;1;54;1;2;4
48.4906;1.26195;2;2;2;1;47;1;2;4
48.4906;1.26195;2;2;2;1;42;1;2;4
48.4906;1.26195;2;2;2;1;46;1;2;4
48.4906;1.26195;2;2;2;1;35;1;2;4
48.2306;4.30584;2;2;2;1;72;1;1;4
45.7667;6.21667;1;2;2;1;81;1;2;4
45.7667;6.21667;2;2;2;1;62;1;2;4
45.7667;6.21667;2;2;2;1;46;1;2;4
48.2333;4.08333;1;2;1;1;58;1;1;4
47.2167;-1.55;2;2;2;1;52;1;2;4
47.2833;-2.2;1;2;2;1;68;1;1;4
47.2667;-1.61667;2;2;2;1;52;1;2;4
47.2667;-1.61667;2;2;2;1;61;1;2;4
47.2167;-1.55;1;2;1;1;45;1;2;4
47.2167;-1.55;1;2;1;1;69;1;1;4
51.05;2.36667;2;2;2;1;48;1;2;4
51.05;2.36667;2;2;2;1;43;1;2;4
50.1833;3.83333;2;2;1;2;60;1;1;4
50.1833;3.83333;2;2;1;2;75;1;2;4
50.1833;3.83333;2;2;1;2;76;1;2;4
50.1833;3.83333;2;2;1;2;77;1;2;4
50.35;3.48333;2;2;1;1;65;1;1;4
50.55;3.03333;1;2;2;1;33;1;1;4
50.55;3.03333;2;2;2;1;35;1;1;4
50.6603;3.04389;2;2;2;1;41;1;2;4
50.6603;3.04389;2;2;2;1;41;1;2;4
43.6;1.43333;2;1;2;1;70;1;1;4
